y	x	group
0.0909090909090909	0.0454545454545453	40
0.0909090909090909	0.0481763745236798	40
0.0909090909090909	0.0508982035928142	40
0.0909090909090909	0.0536200326619487	40
0.0909090909090909	0.0563418617310831	40
0.0909090909090909	0.0590636908002176	40
0.0909090909090909	0.061785519869352	40
0.0909090909090909	0.0645073489384865	40
0.0909090909090909	0.0672291780076209	40
0.0909090909090909	0.0699510070767554	40
0.0909090909090909	0.0726728361458899	40
0.0909090909090909	0.0753946652150243	40
0.0909090909090909	0.0781164942841588	40
0.0909090909090909	0.0808383233532932	40
0.0909090909090909	0.0835601524224277	40
0.0909090909090909	0.0862819814915621	40
0.0909090909090909	0.0890038105606966	40
0.0909090909090909	0.0917256396298311	40
0.0909090909090909	0.0944474686989655	40
0.272727272727273	0.0971692977681	40
0.181818181818182	0.0998911268372344	40
0.272727272727273	0.102612955906369	40
0.181818181818182	0.105334784975503	40
0.0909090909090909	0.108056614044638	40
0.0909090909090909	0.110778443113772	40
0.0909090909090909	0.113500272182907	40
0.0909090909090909	0.116222101252041	40
0.0909090909090909	0.118943930321176	40
0.0909090909090909	0.12166575939031	40
0.0909090909090909	0.124387588459445	40
0.0909090909090909	0.127109417528579	40
0.0909090909090909	0.129831246597713	40
0.0909090909090909	0.132553075666848	40
0.0909090909090909	0.135274904735982	40
0.0909090909090909	0.137996733805117	40
0.0909090909090909	0.140718562874251	40
0.0909090909090909	0.143440391943386	40
0.0909090909090909	0.14616222101252	40
0.0909090909090909	0.148884050081655	40
0.0909090909090909	0.151605879150789	40
0.0909090909090909	0.154327708219924	40
0.0909090909090909	0.157049537289058	40
0.0909090909090909	0.159771366358193	40
0.0909090909090909	0.162493195427327	40
0.0909090909090909	0.165215024496461	40
0.0909090909090909	0.167936853565596	40
0.0909090909090909	0.17065868263473	40
0.272727272727273	0.173380511703865	40
0.909090909090909	0.176102340772999	40
0.909090909090909	0.178824169842134	40
0.636363636363636	0.181545998911268	40
0.727272727272727	0.184267827980403	40
0.818181818181818	0.186989657049537	40
0.727272727272727	0.189711486118672	40
0.818181818181818	0.192433315187806	40
0.727272727272727	0.19515514425694	40
0.818181818181818	0.197876973326075	40
0.545454545454545	0.200598802395209	40
0.363636363636364	0.203320631464344	40
0.272727272727273	0.206042460533478	40
0.0909090909090909	0.208764289602613	40
0.0909090909090909	0.211486118671747	40
0.0909090909090909	0.214207947740882	40
0.0909090909090909	0.216929776810016	40
0.0909090909090909	0.219651605879151	40
0.0909090909090909	0.222373434948285	40
0.0909090909090909	0.225095264017419	40
0.0909090909090909	0.227817093086554	40
0.0909090909090909	0.230538922155688	40
0.0909090909090909	0.233260751224823	40
0.0909090909090909	0.235982580293957	40
0.0909090909090909	0.238704409363092	40
0.0909090909090909	0.241426238432226	40
0.0909090909090909	0.244148067501361	40
0.0909090909090909	0.246869896570495	40
0.0909090909090909	0.24959172563963	40
0.0909090909090909	0.252313554708764	40
0.0909090909090909	0.255035383777898	40
0.0909090909090909	0.257757212847033	40
0.0909090909090909	0.260479041916167	40
0.0909090909090909	0.263200870985302	40
0.0909090909090909	0.265922700054436	40
0.0909090909090909	0.268644529123571	40
0.0909090909090909	0.271366358192705	40
0.0909090909090909	0.27408818726184	40
0.0909090909090909	0.276810016330974	40
0.0909090909090909	0.279531845400109	40
0.0909090909090909	0.282253674469243	40
0.0909090909090909	0.284975503538378	40
0.0909090909090909	0.287697332607512	40
0.0909090909090909	0.290419161676646	40
0.0909090909090909	0.293140990745781	40
0.0909090909090909	0.295862819814915	40
0.0909090909090909	0.29858464888405	40
0.0909090909090909	0.301306477953184	40
0.0909090909090909	0.304028307022319	40
0.0909090909090909	0.306750136091453	40
0.0909090909090909	0.309471965160588	40
0.0909090909090909	0.312193794229722	40
0.0909090909090909	0.314915623298857	40
0.0909090909090909	0.317637452367991	40
0.0909090909090909	0.320359281437125	40
0.0909090909090909	0.32308111050626	40
0.0909090909090909	0.325802939575394	40
0.0909090909090909	0.328524768644529	40
0.0909090909090909	0.331246597713663	40
0.0909090909090909	0.333968426782798	40
0.0909090909090909	0.336690255851932	40
0.0909090909090909	0.339412084921067	40
0.0909090909090909	0.342133913990201	40
0.0909090909090909	0.344855743059336	40
0.0909090909090909	0.34757757212847	40
0.0909090909090909	0.350299401197604	40
0.0909090909090909	0.353021230266739	40
0.0909090909090909	0.355743059335873	40
0.0909090909090909	0.358464888405008	40
0.181818181818182	0.361186717474142	40
0.363636363636364	0.363908546543277	40
0.0909090909090909	0.366630375612411	40
0.454545454545455	0.369352204681546	40
0.636363636363636	0.37207403375068	40
0.909090909090909	0.374795862819815	40
0.909090909090909	0.377517691888949	40
0.909090909090909	0.380239520958084	40
0.909090909090909	0.382961350027218	40
0.636363636363636	0.385683179096352	40
0.545454545454545	0.388405008165487	40
0.181818181818182	0.391126837234621	40
0.0909090909090909	0.393848666303756	40
0.0909090909090909	0.39657049537289	40
0.0909090909090909	0.399292324442025	40
0.0909090909090909	0.402014153511159	40
0.0909090909090909	0.404735982580294	40
0.0909090909090909	0.407457811649428	40
0.0909090909090909	0.410179640718563	40
0.0909090909090909	0.412901469787697	40
0.0909090909090909	0.415623298856831	40
0.0909090909090909	0.418345127925966	40
0.0909090909090909	0.4210669569951	40
0.0909090909090909	0.423788786064235	40
0.0909090909090909	0.426510615133369	40
0.0909090909090909	0.429232444202504	40
0.0909090909090909	0.431954273271638	40
0.0909090909090909	0.434676102340773	40
0.0909090909090909	0.437397931409907	40
0.0909090909090909	0.440119760479042	40
0.0909090909090909	0.442841589548176	40
0.0909090909090909	0.445563418617311	40
0.0909090909090909	0.448285247686445	40
0.0909090909090909	0.451007076755579	40
0.0909090909090909	0.453728905824714	40
0.0909090909090909	0.456450734893848	40
0.0909090909090909	0.459172563962983	40
0.0909090909090909	0.461894393032117	40
0.0909090909090909	0.464616222101252	40
0.0909090909090909	0.467338051170386	40
0.0909090909090909	0.470059880239521	40
0.0909090909090909	0.472781709308655	40
0.0909090909090909	0.47550353837779	40
0.0909090909090909	0.478225367446924	40
0.0909090909090909	0.480947196516058	40
0.0909090909090909	0.483669025585193	40
0.0909090909090909	0.486390854654327	40
0.0909090909090909	0.489112683723462	40
0.0909090909090909	0.491834512792596	40
