y	x	group
0.0909090909090909	0.0454545454545453	5
0.0909090909090909	0.0481763745236798	5
0.0909090909090909	0.0508982035928142	5
0.0909090909090909	0.0536200326619487	5
0.0909090909090909	0.0563418617310831	5
0.0909090909090909	0.0590636908002176	5
0.0909090909090909	0.061785519869352	5
0.0909090909090909	0.0645073489384865	5
0.0909090909090909	0.0672291780076209	5
0.0909090909090909	0.0699510070767554	5
0.0909090909090909	0.0726728361458899	5
0.0909090909090909	0.0753946652150243	5
0.0909090909090909	0.0781164942841588	5
0.0909090909090909	0.0808383233532932	5
0.0909090909090909	0.0835601524224277	5
0.0909090909090909	0.0862819814915621	5
0.0909090909090909	0.0890038105606966	5
0.0909090909090909	0.0917256396298311	5
0.0909090909090909	0.0944474686989655	5
0.181818181818182	0.0971692977681	5
0.181818181818182	0.0998911268372344	5
0.181818181818182	0.102612955906369	5
0.181818181818182	0.105334784975503	5
0.0909090909090909	0.108056614044638	5
0.0909090909090909	0.110778443113772	5
0.0909090909090909	0.113500272182907	5
0.0909090909090909	0.116222101252041	5
0.0909090909090909	0.118943930321176	5
0.0909090909090909	0.12166575939031	5
0.0909090909090909	0.124387588459445	5
0.0909090909090909	0.127109417528579	5
0.0909090909090909	0.129831246597713	5
0.0909090909090909	0.132553075666848	5
0.0909090909090909	0.135274904735982	5
0.0909090909090909	0.137996733805117	5
0.0909090909090909	0.140718562874251	5
0.0909090909090909	0.143440391943386	5
0.0909090909090909	0.14616222101252	5
0.0909090909090909	0.148884050081655	5
0.0909090909090909	0.151605879150789	5
0.0909090909090909	0.154327708219924	5
0.0909090909090909	0.157049537289058	5
0.0909090909090909	0.159771366358193	5
0.0909090909090909	0.162493195427327	5
0.0909090909090909	0.165215024496461	5
0.0909090909090909	0.167936853565596	5
0.0909090909090909	0.17065868263473	5
0.0909090909090909	0.173380511703865	5
0.181818181818182	0.176102340772999	5
0.454545454545455	0.178824169842134	5
0.636363636363636	0.181545998911268	5
0.909090909090909	0.184267827980403	5
0.909090909090909	0.186989657049537	5
0.909090909090909	0.189711486118672	5
0.909090909090909	0.192433315187806	5
0.909090909090909	0.19515514425694	5
0.909090909090909	0.197876973326075	5
0.727272727272727	0.200598802395209	5
0.363636363636364	0.203320631464344	5
0.363636363636364	0.206042460533478	5
0.272727272727273	0.208764289602613	5
0.0909090909090909	0.211486118671747	5
0.181818181818182	0.214207947740882	5
0.0909090909090909	0.216929776810016	5
0.0909090909090909	0.219651605879151	5
0.181818181818182	0.222373434948285	5
0.0909090909090909	0.225095264017419	5
0.0909090909090909	0.227817093086554	5
0.0909090909090909	0.230538922155688	5
0.181818181818182	0.233260751224823	5
0.0909090909090909	0.235982580293957	5
0.181818181818182	0.238704409363092	5
0.181818181818182	0.241426238432226	5
0.181818181818182	0.244148067501361	5
0.0909090909090909	0.246869896570495	5
0.0909090909090909	0.24959172563963	5
0.0909090909090909	0.252313554708764	5
0.0909090909090909	0.255035383777898	5
0.0909090909090909	0.257757212847033	5
0.0909090909090909	0.260479041916167	5
0.0909090909090909	0.263200870985302	5
0.0909090909090909	0.265922700054436	5
0.0909090909090909	0.268644529123571	5
0.0909090909090909	0.271366358192705	5
0.0909090909090909	0.27408818726184	5
0.0909090909090909	0.276810016330974	5
0.0909090909090909	0.279531845400109	5
0.0909090909090909	0.282253674469243	5
0.0909090909090909	0.284975503538378	5
0.0909090909090909	0.287697332607512	5
0.0909090909090909	0.290419161676646	5
0.0909090909090909	0.293140990745781	5
0.0909090909090909	0.295862819814915	5
0.0909090909090909	0.29858464888405	5
0.0909090909090909	0.301306477953184	5
0.0909090909090909	0.304028307022319	5
0.0909090909090909	0.306750136091453	5
0.0909090909090909	0.309471965160588	5
0.0909090909090909	0.312193794229722	5
0.0909090909090909	0.314915623298857	5
0.0909090909090909	0.317637452367991	5
0.0909090909090909	0.320359281437125	5
0.0909090909090909	0.32308111050626	5
0.0909090909090909	0.325802939575394	5
0.0909090909090909	0.328524768644529	5
0.0909090909090909	0.331246597713663	5
0.0909090909090909	0.333968426782798	5
0.0909090909090909	0.336690255851932	5
0.0909090909090909	0.339412084921067	5
0.0909090909090909	0.342133913990201	5
0.0909090909090909	0.344855743059336	5
0.0909090909090909	0.34757757212847	5
0.0909090909090909	0.350299401197604	5
0.0909090909090909	0.353021230266739	5
0.0909090909090909	0.355743059335873	5
0.0909090909090909	0.358464888405008	5
0.0909090909090909	0.361186717474142	5
0.181818181818182	0.363908546543277	5
0.0909090909090909	0.366630375612411	5
0.181818181818182	0.369352204681546	5
0.181818181818182	0.37207403375068	5
0.363636363636364	0.374795862819815	5
0.545454545454545	0.377517691888949	5
0.545454545454545	0.380239520958084	5
